label,policy,sharpe,max_dd,final_equity,cagr,positive_days,n_days,n_active_days
dd_stop_t15_p10,abs_mu_q60_pressure_nonneg_r10_k15_m5,1.5136183136800405,-0.16460311613401313,2.1121023782354493,0.33566060180530455,241,651,390
vol_scale_tv7,abs_mu_q60_pressure_nonneg_r10_k15_m5,1.76904577880433,-0.08271543161224115,1.5018005234400948,0.170485485900979,250,651,408
vol_scale_tv10,abs_mu_q60_pressure_nonneg_r10_k15_m5,1.663712694536645,-0.11641327101346688,1.6590926105446744,0.21649747331940628,250,651,408
vol_scale_tv12,abs_mu_q60_pressure_nonneg_r10_k15_m5,1.5929646944864304,-0.13831321833756927,1.751006928291246,0.24215544529962996,250,651,408
regime_gate_lb10_m50,abs_mu_q60_pressure_nonneg_r10_k15_m5,1.4903299749527745,-0.15774504926474542,1.8648183761297612,0.27280693125733957,186,651,309
regime_gate_lb10_m55,abs_mu_q60_pressure_nonneg_r10_k15_m5,1.6929176492269684,-0.14733380161843357,1.858862239379081,0.2712317308674117,145,651,234
regime_gate_lb15_m55,abs_mu_q60_pressure_nonneg_r10_k15_m5,1.6411222946701511,-0.11039472030016084,1.7708034965519959,0.2475729506718709,130,651,210
dd_vol_t10_p10_tv10,abs_mu_q60_pressure_nonneg_r10_k15_m5,1.8068454499021265,-0.13262871638696783,1.840809407426199,0.26643837355137845,221,651,349
dd_vol_t8_p5_tv7,abs_mu_q60_pressure_nonneg_r10_k15_m5,2.2417072544314682,-0.06983150824905138,1.783191348532648,0.2509441356660689,225,651,355
baseline,abs_mu_q60_pressure_nonneg_r10_k20_m3,1.191090713214018,-0.24309739226506588,1.8560039437916114,0.27047470803419404,253,651,408
dd_stop_t8_p5,abs_mu_q60_pressure_nonneg_r10_k20_m3,2.157532749236367,-0.13443995532758013,2.538093142790219,0.4341136516572415,232,651,361
dd_stop_t10_p10,abs_mu_q60_pressure_nonneg_r10_k20_m3,1.8319203602880614,-0.13580197191780763,2.224776858332197,0.36280421393545814,223,651,349
dd_stop_t12_p15,abs_mu_q60_pressure_nonneg_r10_k20_m3,1.619178529923301,-0.16307233997202064,2.145375011771262,0.3437665504824037,237,651,378
dd_stop_t15_p10,abs_mu_q60_pressure_nonneg_r10_k20_m3,1.3574914302224295,-0.16307233997202064,1.9243871283525391,0.2883939824906814,244,651,392
vol_scale_tv7,abs_mu_q60_pressure_nonneg_r10_k20_m3,1.712812544514536,-0.07931175178204775,1.5524110381031582,0.18559971421939458,253,651,408
vol_scale_tv10,abs_mu_q60_pressure_nonneg_r10_k20_m3,1.6476708657258579,-0.11170885172007305,1.7102824440665336,0.23089160064379022,253,651,408
vol_scale_tv12,abs_mu_q60_pressure_nonneg_r10_k20_m3,1.584677392737622,-0.13279153155695922,1.7993956662899409,0.2553323218739867,253,651,408
regime_gate_lb10_m50,abs_mu_q60_pressure_nonneg_r10_k20_m3,1.0046607957591691,-0.22443502507340463,1.5450938012870812,0.18343337489657285,190,651,309
regime_gate_lb10_m55,abs_mu_q60_pressure_nonneg_r10_k20_m3,1.602323457407911,-0.1721550848335166,1.8002607152740888,0.2555658979310733,155,651,244
regime_gate_lb15_m55,abs_mu_q60_pressure_nonneg_r10_k20_m3,0.7479610065879789,-0.2258836611879863,1.3116867355878705,0.11073808182442146,132,651,221
dd_vol_t10_p10_tv10,abs_mu_q60_pressure_nonneg_r10_k20_m3,1.6844922054333042,-0.13202026468957462,1.750467922210201,0.24200741784421043,223,651,349
dd_vol_t8_p5_tv7,abs_mu_q60_pressure_nonneg_r10_k20_m3,2.2155657699319384,-0.0703117579580671,1.7613312263576262,0.2449854373446556,232,651,361
baseline,abs_mu_q60_pressure_nonneg_r20_k20_m6,1.2018163502392822,-0.24309739226506621,1.8804942339907624,0.27693799302152144,263,651,427
dd_stop_t8_p5,abs_mu_q60_pressure_nonneg_r20_k20_m6,1.9736467535532638,-0.12110115470492244,2.280836241512812,0.37599568801935646,227,651,361
dd_stop_t10_p10,abs_mu_q60_pressure_nonneg_r20_k20_m6,1.6224218316010566,-0.11909536911998186,2.02667910514683,0.3144845320543468,231,651,371
dd_stop_t12_p15,abs_mu_q60_pressure_nonneg_r20_k20_m6,1.5598963828739087,-0.11939023902580637,1.995434966966304,0.3066027824464066,231,651,373
dd_stop_t15_p10,abs_mu_q60_pressure_nonneg_r20_k20_m6,1.3387546857136865,-0.1487988194013069,1.8909584329160187,0.2796838905560326,247,651,401
vol_scale_tv7,abs_mu_q60_pressure_nonneg_r20_k20_m6,1.4660399247752114,-0.07931175178204775,1.477488923171113,0.1631140020786075,263,651,427
vol_scale_tv10,abs_mu_q60_pressure_nonneg_r20_k20_m6,1.4990239476630347,-0.11170885172007294,1.6439609475151415,0.2121905720534698,263,651,427
vol_scale_tv12,abs_mu_q60_pressure_nonneg_r20_k20_m6,1.4638019173321462,-0.13279153155695922,1.7280992031506235,0.23583948215204242,263,651,427
regime_gate_lb10_m50,abs_mu_q60_pressure_nonneg_r20_k20_m6,0.8980400832018125,-0.184347366503136,1.4710844171748136,0.16115974761644702,201,651,328
regime_gate_lb10_m55,abs_mu_q60_pressure_nonneg_r20_k20_m6,1.1558017195341204,-0.14786260362558012,1.5420554417011654,0.18253199140485465,162,651,261
regime_gate_lb15_m55,abs_mu_q60_pressure_nonneg_r20_k20_m6,0.5604191576315771,-0.18073541040826602,1.2204002104091107,0.08015169421442692,141,651,237
dd_vol_t10_p10_tv10,abs_mu_q60_pressure_nonneg_r20_k20_m6,1.8315159427652319,-0.08076035479188826,1.837358370378751,0.26551878384886063,231,651,371
dd_vol_t8_p5_tv7,abs_mu_q60_pressure_nonneg_r20_k20_m6,2.0154770988375743,-0.0746830304370184,1.6941369653460914,0.22638049043668151,227,651,361
baseline,abs_mu_q60_pressure_nonneg_r10_k20_m1,1.227250805923703,-0.2430973922650661,1.8971019106784603,0.2812916560719858,252,651,408
dd_stop_t8_p5,abs_mu_q60_pressure_nonneg_r10_k20_m1,2.19972809444544,-0.13443995532758013,2.5942947841105695,0.44632383793813735,231,651,361
dd_stop_t10_p10,abs_mu_q60_pressure_nonneg_r10_k20_m1,1.8743334600757156,-0.13580197191780763,2.27404065756076,0.37440726457047147,222,651,349
dd_stop_t12_p15,abs_mu_q60_pressure_nonneg_r10_k20_m1,1.6589815010947688,-0.16307233997202064,2.1928805957375985,0.3552075125571077,236,651,378
dd_stop_t15_p10,abs_mu_q60_pressure_nonneg_r10_k20_m1,1.3965568680167,-0.16307233997202064,1.9669993214694006,0.29936349701361764,243,651,392
vol_scale_tv7,abs_mu_q60_pressure_nonneg_r10_k20_m1,1.7163748708056197,-0.07931175178204763,1.5556960225826053,0.18657023053511024,252,651,408
vol_scale_tv10,abs_mu_q60_pressure_nonneg_r10_k20_m1,1.650394541812712,-0.11170885172007294,1.7144873822544235,0.23206218907831122,252,651,408
vol_scale_tv12,abs_mu_q60_pressure_nonneg_r10_k20_m1,1.589283590951604,-0.13279153155695933,1.8055771131423979,0.2569998959368789,252,651,408
regime_gate_lb10_m50,abs_mu_q60_pressure_nonneg_r10_k20_m1,1.0259843496181444,-0.22443502507340463,1.5615094258614692,0.18828466972252267,189,651,307
regime_gate_lb10_m55,abs_mu_q60_pressure_nonneg_r10_k20_m1,1.5725630308877077,-0.17582956860075294,1.7771256521273593,0.24929523876700066,153,651,242
regime_gate_lb15_m55,abs_mu_q60_pressure_nonneg_r10_k20_m1,0.7505715735088028,-0.2258836611879863,1.3129183060156537,0.11114166720257557,131,651,220
dd_vol_t10_p10_tv10,abs_mu_q60_pressure_nonneg_r10_k20_m1,1.6901069097094348,-0.13202026468957462,1.756555231306313,0.24367755728310403,222,651,349
dd_vol_t8_p5_tv7,abs_mu_q60_pressure_nonneg_r10_k20_m1,2.2180733755869433,-0.0703117579580671,1.76521971887009,0.24604867532455033,231,651,361
baseline,full_pressure_nonneg_r10_k15_m1,1.1749280668710185,-0.25633362592548425,1.8604961819165355,0.2716641619507778,252,651,408
dd_stop_t8_p5,full_pressure_nonneg_r10_k15_m1,2.1051390825315672,-0.13329463371752637,2.5244655181582107,0.4311280504235324,227,651,355
dd_stop_t10_p10,full_pressure_nonneg_r10_k15_m1,1.7452397967914766,-0.15987034181954496,2.222921245642884,0.3623641001853861,228,651,360
dd_stop_t12_p15,full_pressure_nonneg_r10_k15_m1,1.6184547752010046,-0.16034161257081714,2.179086536351869,0.35190121695262855,236,651,378
dd_stop_t15_p10,full_pressure_nonneg_r10_k15_m1,1.461309377850867,-0.16034161257081714,2.044492067156682,0.3189447938961012,243,651,390
vol_scale_tv7,full_pressure_nonneg_r10_k15_m1,1.668135406884312,-0.08271543161224104,1.4869610307685375,0.16599480192712202,252,651,408
vol_scale_tv10,full_pressure_nonneg_r10_k15_m1,1.58312754010511,-0.11641327101346688,1.6377410765113853,0.21041317436225992,252,651,408
vol_scale_tv12,full_pressure_nonneg_r10_k15_m1,1.5191633578393033,-0.13831321833756938,1.725549848164253,0.23513342523452585,252,651,408
regime_gate_lb10_m50,full_pressure_nonneg_r10_k15_m1,1.4361982071556914,-0.1468830445485847,1.8112933491312273,0.2585388585419617,187,651,309
regime_gate_lb10_m55,full_pressure_nonneg_r10_k15_m1,1.6540948959184967,-0.1371390707171406,1.819951043372924,0.26086408174817377,144,651,232
regime_gate_lb15_m55,full_pressure_nonneg_r10_k15_m1,1.550158345155886,-0.11676875154625732,1.7005749109427621,0.22818242304958258,128,651,208
dd_vol_t10_p10_tv10,full_pressure_nonneg_r10_k15_m1,1.905191418764782,-0.09513057758347054,1.8466523927627077,0.2679929341370486,228,651,360
dd_vol_t8_p5_tv7,full_pressure_nonneg_r10_k15_m1,2.137471834338484,-0.07184794931471117,1.7099510693533981,0.23079927620505325,227,651,355
baseline,full_pressure_nonneg_r10_k15_m3,1.1749280668710185,-0.25633362592548425,1.8604961819165355,0.2716641619507778,252,651,408
dd_stop_t8_p5,full_pressure_nonneg_r10_k15_m3,2.1051390825315672,-0.13329463371752637,2.5244655181582107,0.4311280504235324,227,651,355
dd_stop_t10_p10,full_pressure_nonneg_r10_k15_m3,1.7452397967914766,-0.15987034181954496,2.222921245642884,0.3623641001853861,228,651,360
dd_stop_t12_p15,full_pressure_nonneg_r10_k15_m3,1.6184547752010046,-0.16034161257081714,2.179086536351869,0.35190121695262855,236,651,378
dd_stop_t15_p10,full_pressure_nonneg_r10_k15_m3,1.461309377850867,-0.16034161257081714,2.044492067156682,0.3189447938961012,243,651,390
vol_scale_tv7,full_pressure_nonneg_r10_k15_m3,1.668135406884312,-0.08271543161224104,1.4869610307685375,0.16599480192712202,252,651,408
vol_scale_tv10,full_pressure_nonneg_r10_k15_m3,1.58312754010511,-0.11641327101346688,1.6377410765113853,0.21041317436225992,252,651,408
vol_scale_tv12,full_pressure_nonneg_r10_k15_m3,1.5191633578393033,-0.13831321833756938,1.725549848164253,0.23513342523452585,252,651,408
regime_gate_lb10_m50,full_pressure_nonneg_r10_k15_m3,1.4361982071556914,-0.1468830445485847,1.8112933491312273,0.2585388585419617,187,651,309
regime_gate_lb10_m55,full_pressure_nonneg_r10_k15_m3,1.6540948959184967,-0.1371390707171406,1.819951043372924,0.26086408174817377,144,651,232
regime_gate_lb15_m55,full_pressure_nonneg_r10_k15_m3,1.550158345155886,-0.11676875154625732,1.7005749109427621,0.22818242304958258,128,651,208
dd_vol_t10_p10_tv10,full_pressure_nonneg_r10_k15_m3,1.905191418764782,-0.09513057758347054,1.8466523927627077,0.2679929341370486,228,651,360
dd_vol_t8_p5_tv7,full_pressure_nonneg_r10_k15_m3,2.137471834338484,-0.07184794931471117,1.7099510693533981,0.23079927620505325,227,651,355
baseline,full_pressure_nonneg_r10_k15_m5,1.1749280668710185,-0.25633362592548425,1.8604961819165355,0.2716641619507778,252,651,408
dd_stop_t8_p5,full_pressure_nonneg_r10_k15_m5,2.1051390825315672,-0.13329463371752637,2.5244655181582107,0.4311280504235324,227,651,355
dd_stop_t10_p10,full_pressure_nonneg_r10_k15_m5,1.7452397967914766,-0.15987034181954496,2.222921245642884,0.3623641001853861,228,651,360
dd_stop_t12_p15,full_pressure_nonneg_r10_k15_m5,1.6184547752010046,-0.16034161257081714,2.179086536351869,0.35190121695262855,236,651,378
dd_stop_t15_p10,full_pressure_nonneg_r10_k15_m5,1.461309377850867,-0.16034161257081714,2.044492067156682,0.3189447938961012,243,651,390
vol_scale_tv7,full_pressure_nonneg_r10_k15_m5,1.668135406884312,-0.08271543161224104,1.4869610307685375,0.16599480192712202,252,651,408
vol_scale_tv10,full_pressure_nonneg_r10_k15_m5,1.58312754010511,-0.11641327101346688,1.6377410765113853,0.21041317436225992,252,651,408
vol_scale_tv12,full_pressure_nonneg_r10_k15_m5,1.5191633578393033,-0.13831321833756938,1.725549848164253,0.23513342523452585,252,651,408
regime_gate_lb10_m50,full_pressure_nonneg_r10_k15_m5,1.4361982071556914,-0.1468830445485847,1.8112933491312273,0.2585388585419617,187,651,309
regime_gate_lb10_m55,full_pressure_nonneg_r10_k15_m5,1.6540948959184967,-0.1371390707171406,1.819951043372924,0.26086408174817377,144,651,232
regime_gate_lb15_m55,full_pressure_nonneg_r10_k15_m5,1.550158345155886,-0.11676875154625732,1.7005749109427621,0.22818242304958258,128,651,208
dd_vol_t10_p10_tv10,full_pressure_nonneg_r10_k15_m5,1.905191418764782,-0.09513057758347054,1.8466523927627077,0.2679929341370486,228,651,360
dd_vol_t8_p5_tv7,full_pressure_nonneg_r10_k15_m5,2.137471834338484,-0.07184794931471117,1.7099510693533981,0.23079927620505325,227,651,355
baseline,full_pressure_nonneg_r10_k15_m6,1.1749280668710185,-0.25633362592548425,1.8604961819165355,0.2716641619507778,252,651,408
dd_stop_t8_p5,full_pressure_nonneg_r10_k15_m6,2.1051390825315672,-0.13329463371752637,2.5244655181582107,0.4311280504235324,227,651,355
dd_stop_t10_p10,full_pressure_nonneg_r10_k15_m6,1.7452397967914766,-0.15987034181954496,2.222921245642884,0.3623641001853861,228,651,360
dd_stop_t12_p15,full_pressure_nonneg_r10_k15_m6,1.6184547752010046,-0.16034161257081714,2.179086536351869,0.35190121695262855,236,651,378
dd_stop_t15_p10,full_pressure_nonneg_r10_k15_m6,1.461309377850867,-0.16034161257081714,2.044492067156682,0.3189447938961012,243,651,390
vol_scale_tv7,full_pressure_nonneg_r10_k15_m6,1.668135406884312,-0.08271543161224104,1.4869610307685375,0.16599480192712202,252,651,408
vol_scale_tv10,full_pressure_nonneg_r10_k15_m6,1.58312754010511,-0.11641327101346688,1.6377410765113853,0.21041317436225992,252,651,408
vol_scale_tv12,full_pressure_nonneg_r10_k15_m6,1.5191633578393033,-0.13831321833756938,1.725549848164253,0.23513342523452585,252,651,408
regime_gate_lb10_m50,full_pressure_nonneg_r10_k15_m6,1.4361982071556914,-0.1468830445485847,1.8112933491312273,0.2585388585419617,187,651,309
regime_gate_lb10_m55,full_pressure_nonneg_r10_k15_m6,1.6540948959184967,-0.1371390707171406,1.819951043372924,0.26086408174817377,144,651,232
regime_gate_lb15_m55,full_pressure_nonneg_r10_k15_m6,1.550158345155886,-0.11676875154625732,1.7005749109427621,0.22818242304958258,128,651,208
dd_vol_t10_p10_tv10,full_pressure_nonneg_r10_k15_m6,1.905191418764782,-0.09513057758347054,1.8466523927627077,0.2679929341370486,228,651,360
dd_vol_t8_p5_tv7,full_pressure_nonneg_r10_k15_m6,2.137471834338484,-0.07184794931471117,1.7099510693533981,0.23079927620505325,227,651,355
baseline,abs_mu_q60_pressure_nonneg_r10_k15_m3,1.2318024093710223,-0.25633362592548425,1.9304559396978582,0.2899652865191096,250,651,408
dd_stop_t8_p5,abs_mu_q60_pressure_nonneg_r10_k15_m3,2.2043035552950467,-0.1390686994124931,2.6738778251423327,0.4633395813811829,229,651,361
dd_stop_t10_p10,abs_mu_q60_pressure_nonneg_r10_k15_m3,1.8896318407055797,-0.13782813774046143,2.344757059276188,0.39079680606329115,221,651,349
dd_stop_t12_p15,abs_mu_q60_pressure_nonneg_r10_k15_m3,1.677630299783948,-0.16460311613401313,2.259699242574255,0.37104547784466146,234,651,378
dd_stop_t15_p10,abs_mu_q60_pressure_nonneg_r10_k15_m3,1.5180774628988725,-0.16460311613401313,2.1184447054752176,0.33721173881103983,241,651,390
vol_scale_tv7,abs_mu_q60_pressure_nonneg_r10_k15_m3,1.7416659605819875,-0.08271543161224104,1.4906901499065095,0.16712587167056459,250,651,408
vol_scale_tv10,abs_mu_q60_pressure_nonneg_r10_k15_m3,1.6479007842921054,-0.11641327101346666,1.6493641116596034,0.21373124425338252,250,651,408
vol_scale_tv12,abs_mu_q60_pressure_nonneg_r10_k15_m3,1.581122833986304,-0.1383132183375696,1.7421585494503558,0.23972186769458448,250,651,408
regime_gate_lb10_m50,abs_mu_q60_pressure_nonneg_r10_k15_m3,1.4903299749527745,-0.15774504926474542,1.8648183761297612,0.27280693125733957,186,651,309
regime_gate_lb10_m55,abs_mu_q60_pressure_nonneg_r10_k15_m3,1.6929176492269684,-0.14733380161843357,1.858862239379081,0.2712317308674117,145,651,234
regime_gate_lb15_m55,abs_mu_q60_pressure_nonneg_r10_k15_m3,1.6411222946701511,-0.11039472030016084,1.7708034965519959,0.2475729506718709,130,651,210
dd_vol_t10_p10_tv10,abs_mu_q60_pressure_nonneg_r10_k15_m3,1.7897457886436663,-0.13442714809548473,1.828409935605463,0.2631293734191458,221,651,349
dd_vol_t8_p5_tv7,abs_mu_q60_pressure_nonneg_r10_k15_m3,2.330921888386994,-0.07176014543295717,1.723003854407218,0.23442766085819078,229,651,361
baseline,abs_mu_q60_pressure_nonneg_r10_k15_m1,1.2668765859035918,-0.25633362592548437,1.9731790732179009,0.30094219627429153,248,651,408
dd_stop_t8_p5,abs_mu_q60_pressure_nonneg_r10_k15_m1,2.2449306977313226,-0.1390686994124931,2.7330537104814767,0.4757918129984777,227,651,361
dd_stop_t10_p10,abs_mu_q60_pressure_nonneg_r10_k15_m1,1.9304784155914332,-0.13782813774046143,2.3966491366116585,0.40263173773742045,219,651,349
dd_stop_t12_p15,abs_mu_q60_pressure_nonneg_r10_k15_m1,1.716076014941839,-0.16460311613401313,2.309708895978073,0.38271233635459945,232,651,378
dd_stop_t15_p10,abs_mu_q60_pressure_nonneg_r10_k15_m1,1.5560078885805289,-0.16460311613401313,2.1653282391242694,0.3485906904261693,239,651,390
vol_scale_tv7,abs_mu_q60_pressure_nonneg_r10_k15_m1,1.7678613962719516,-0.08271543161224093,1.5039221076319358,0.171125288044355,248,651,408
vol_scale_tv10,abs_mu_q60_pressure_nonneg_r10_k15_m1,1.668483536666715,-0.11641327101346688,1.664391412666438,0.21799996921359188,248,651,408
vol_scale_tv12,abs_mu_q60_pressure_nonneg_r10_k15_m1,1.6016833277427422,-0.1383132183375695,1.7598032709580678,0.24456725185360573,248,651,408
regime_gate_lb10_m50,abs_mu_q60_pressure_nonneg_r10_k15_m1,1.4831796962032373,-0.15774504926474542,1.859217091196468,0.27132566397723146,183,651,306
regime_gate_lb10_m55,abs_mu_q60_pressure_nonneg_r10_k15_m1,1.6712198585821898,-0.15013006127418305,1.8440636897649167,0.2673045669972647,141,651,230
regime_gate_lb15_m55,abs_mu_q60_pressure_nonneg_r10_k15_m1,1.649399218419172,-0.11039472030016084,1.7771409729789513,0.24929940792409377,128,651,208
dd_vol_t10_p10_tv10,abs_mu_q60_pressure_nonneg_r10_k15_m1,1.811245576122306,-0.13442714809548473,1.8468450596434662,0.2680441429152094,219,651,349
dd_vol_t8_p5_tv7,abs_mu_q60_pressure_nonneg_r10_k15_m1,2.353592526751583,-0.07176014543295717,1.7384374206861202,0.23869617953731503,227,651,361
baseline,abs_mu_q60_pressure_nonneg_r20_k20_m5,1.2023500177775355,-0.2430973922650661,1.9006699970237817,0.2822239698613209,262,651,427
dd_stop_t8_p5,abs_mu_q60_pressure_nonneg_r20_k20_m5,1.9025830217078061,-0.1592524583117113,2.2354954422257856,0.3653420522626061,223,651,355
dd_stop_t10_p10,abs_mu_q60_pressure_nonneg_r20_k20_m5,1.650916913347124,-0.11909536911998109,2.0533115517321323,0.32114432837112106,225,651,360
dd_stop_t12_p15,abs_mu_q60_pressure_nonneg_r20_k20_m5,1.544875133016806,-0.11939023902580637,2.016843925480308,0.31201155881971343,230,651,373
dd_stop_t15_p10,abs_mu_q60_pressure_nonneg_r20_k20_m5,1.333197705765941,-0.1487988194013068,1.9112464660076385,0.2849812342365492,246,651,401
vol_scale_tv7,abs_mu_q60_pressure_nonneg_r20_k20_m5,1.5429110406760382,-0.07931175178204752,1.5254939136840626,0.1775994790681641,262,651,427
vol_scale_tv10,abs_mu_q60_pressure_nonneg_r20_k20_m5,1.5747514908422444,-0.11170885172007283,1.7019273312575718,0.22856042369162743,262,651,427
vol_scale_tv12,abs_mu_q60_pressure_nonneg_r20_k20_m5,1.5547682845689712,-0.1327915315569591,1.8060106509546687,0.25711672039657785,262,651,427
regime_gate_lb10_m50,abs_mu_q60_pressure_nonneg_r20_k20_m5,0.8114421995205511,-0.18495735691611515,1.4217052063956794,0.145914158272479,200,651,333
regime_gate_lb10_m55,abs_mu_q60_pressure_nonneg_r20_k20_m5,1.1020501103656428,-0.17288450436081293,1.521553259143708,0.17642100730189414,157,651,256
regime_gate_lb15_m55,abs_mu_q60_pressure_nonneg_r20_k20_m5,0.4616539999443623,-0.20370874123792837,1.1746642406525414,0.06429834386425859,134,651,228
