n,rel_score,absE_robust,base_robust,absE_q90,DA,pred_actual_q90_ratio,market,model,fold_id,test_start,test_end,alpha_rel_score,alpha_absE_robust,selected_from_train
1905,0.006814670988384397,0.03362634049262855,0.03385706525295973,0.04598700858186937,0.420997375328084,0.07414130711782149,VN,ensemble_mean_train_cal,3,2020-07-02,2020-07-30,0.016409356849254486,0.021512748673558235,
1910,-0.006997191133341074,0.024813034787075597,0.024640619661659004,0.03065819796174765,0.42984293193717277,0.09289024369914765,VN,ensemble_mean_train_cal,4,2020-07-31,2020-08-28,-0.0016943576562666873,0.021069023100426423,
1925,0.0022053474177795573,0.021437337389215827,0.021484718658030033,0.02709080930799246,0.4820779220779221,0.09048568762250539,VN,ensemble_mean_train_cal,5,2020-08-31,2020-09-29,0.0005044407556509256,0.02038216502405703,
1927,-0.013387496908289664,0.02496379902586341,0.024634011276066303,0.03142516659572721,0.45303580695381424,0.07867327790968352,VN,ensemble_mean_train_cal,6,2020-09-30,2020-10-28,0.0003714617075593063,0.022831117114401424,
1906,0.006052402863237827,0.02498669709711976,0.025138847529888153,0.0321894217049703,0.4769150052465897,0.06400426223528771,VN,ensemble_mean_train_cal,7,2020-10-29,2020-11-26,-0.0014946816539491703,0.02370987155882176,
1914,0.0206365017734369,0.031015886092791337,0.03166943239048124,0.03995396496029571,0.5292580982236155,0.06084597759087176,VN,ensemble_mean_train_cal,8,2020-11-27,2020-12-25,-0.007051051174712164,0.02906652183737606,
1920,-0.012658840977962438,0.043265206221258276,0.0427243652753532,0.0594398090732284,0.5151041666666667,0.05769421732915104,VN,ensemble_mean_train_cal,9,2020-12-28,2021-01-26,0.004030376785247314,0.031794962027925075,
1921,0.03861655568360245,0.04860976687632501,0.050562309101223946,0.0645640913862735,0.4737116085372202,0.0825407351003046,VN,ensemble_mean_train_cal,10,2021-01-27,2021-03-03,-0.009925359480880802,0.029095133242662996,
1930,-0.01643503784700795,0.02593759399023839,0.025518201384693386,0.032386018277611596,0.42487046632124353,0.08903373800617696,VN,ensemble_mean_train_cal,11,2021-03-04,2021-04-01,0.01082701068666403,0.021654032828519125,
1929,0.0008750043379961436,0.03126362636685372,0.03129100613296032,0.03867723108269274,0.45619491964748576,0.07449160125813822,VN,ensemble_mean_train_cal,12,2021-04-02,2021-05-05,0.0003882621991739832,0.02552515286952257,
1926,0.005863832444514494,0.03371636656811461,0.0339152398519218,0.04153735772706568,0.5103842159916926,0.05852122620105261,VN,ensemble_mean_train_cal,13,2021-05-06,2021-06-03,0.004888743713763688,0.03210326479165815,
1928,0.0011270570728382223,0.031711392548459116,0.03174717342481017,0.040122337712091394,0.4828838174273859,0.07312185734856584,VN,ensemble_mean_train_cal,14,2021-06-04,2021-07-02,0.005885803892430985,0.02894163925666362,
1929,-0.004415769419661597,0.04264767630957067,0.04246018193662167,0.054569076746702194,0.4494556765163297,0.08022117225999194,VN,ensemble_mean_train_cal,15,2021-07-05,2021-08-02,0.004650818144650626,0.032027332019060856,
1939,0.003872338864344904,0.033090822462690996,0.03321945946663618,0.04284020852064714,0.4363073749355338,0.06288777556451557,VN,ensemble_mean_train_cal,16,2021-08-03,2021-08-31,-0.0003405614676519342,0.029505826786771654,
1945,0.007605081178535866,0.029471951790037566,0.029697806015610697,0.035998254735022786,0.4961439588688946,0.06334777216053233,VN,ensemble_mean_train_cal,17,2021-09-01,2021-10-01,0.012587060802340289,0.02646923043066636,
1946,0.006111730811749427,0.025826760291238315,0.025985577143728733,0.03333262645173818,0.45580678314491263,0.06692589300003512,VN,ensemble_mean_train_cal,18,2021-10-04,2021-11-01,0.00559713106161297,0.024958865324151702,
1949,0.01913512775228765,0.040523213532287626,0.04131375756114722,0.05231839830521494,0.48589020010261674,0.05375030601485771,VN,ensemble_mean_train_cal,19,2021-11-02,2021-11-30,0.009029470526743077,0.03921312103047967,
1951,0.014159800574081616,0.03529232507571578,0.035799235105514526,0.04500087536871433,0.48744233726294206,0.07246877546792133,VN,ensemble_mean_train_cal,20,2021-12-01,2021-12-29,0.018832567475341122,0.03121568457572721,
1931,0.034303968551887665,0.04823933891020715,0.04995292238891125,0.06400683289393783,0.4940445365095805,0.06504578725519605,VN,ensemble_mean_train_cal,21,2021-12-30,2022-01-28,0.0068166165560530345,0.03846474294550717,
1945,-0.019013865306729993,0.03186140496982262,0.03126690033823252,0.03980900107417256,0.4488431876606684,0.08513636110020498,VN,ensemble_mean_train_cal,22,2022-02-07,2022-03-07,-0.0180095290033202,0.028417545987758787,
1951,0.0009210283018477039,0.02962521578592714,0.02965252660214901,0.037687727686716244,0.4613018964633521,0.06987366653714268,VN,ensemble_mean_train_cal,23,2022-03-08,2022-04-05,1.4679817819995833e-05,0.027827005251310766,
1950,0.017795333984344963,0.05485607363516465,0.05584994200617075,0.0678767008939758,0.5051282051282051,0.10064553009769339,VN,ensemble_mean_train_cal,24,2022-04-06,2022-05-09,-0.029721170826401355,0.03990909131243825,
1947,0.02634587586987458,0.05055274390615523,0.051920638605952266,0.06620165929198266,0.4761171032357473,0.1041186091255867,VN,ensemble_mean_train_cal,25,2022-05-10,2022-06-07,0.0066859908550463976,0.035886007605586204,
1951,0.00559365797721767,0.05489949963521212,0.05520831607282162,0.06829677219502628,0.48744233726294206,0.10770396101901777,VN,ensemble_mean_train_cal,26,2022-06-08,2022-07-06,-0.017886753420993662,0.041993332328274846,
1949,-0.004194443966619277,0.032664536708034576,0.03252809941768647,0.04178686528466642,0.46998460749102106,0.08268221860672254,VN,ensemble_mean_train_cal,27,2022-07-07,2022-08-04,-0.0048733678023671345,0.028257050435058773,
1950,-0.005663726860775098,0.02612861737143249,0.025981465447694082,0.03235114335548134,0.4512820512820513,0.0805660237834362,VN,ensemble_mean_train_cal,28,2022-08-05,2022-09-06,0.010687933560100449,0.023514595290180306,
1952,0.022684274099099344,0.046639493724796935,0.047722033411264436,0.06214648098102774,0.4984631147540984,0.08757794442620251,VN,ensemble_mean_train_cal,29,2022-09-07,2022-10-05,0.0026204337927228094,0.0315227190614678,
1949,0.028582325390645424,0.05352347807493061,0.05509831607341766,0.06756179775111378,0.5115443817342227,0.10411768921521426,VN,ensemble_mean_train_cal,30,2022-10-06,2022-11-03,0.01909449587098755,0.03936743863159792,
734,-0.04787523532492899,0.08169445213861765,0.07796200290322304,0.07878602072596551,0.48637602179836514,0.18596082495641134,VN,ensemble_mean_train_cal,31,2022-11-04,2022-11-15,-0.05684708859820509,0.05171707472763956,
1908,0.018176534172186898,0.045126075344160195,0.045961496047675604,0.05980104571208357,0.4790356394129979,0.07937005042494975,VN,ensemble_median_raw,0,2020-04-01,2020-05-04,0.025669121764965608,0.034955361115862615,
1922,0.007571080051360757,0.03258802217897028,0.03283663094043732,0.041163612739183016,0.5192507804370448,0.05873077001479954,VN,ensemble_median_raw,1,2020-05-05,2020-06-02,-0.005298335976208213,0.0288610256407992,
1916,-0.004602120609643379,0.03702008194522932,0.03685049153864384,0.048351427423767745,0.4681628392484342,0.06237621351114495,VN,ensemble_median_raw,2,2020-06-03,2020-07-01,0.005723036408268212,0.0272742711531464,
1905,0.015628529123832946,0.033327929122606334,0.03385706525295973,0.04547319037374117,0.4188976377952756,0.06437202092854162,VN,ensemble_median_raw,3,2020-07-02,2020-07-30,0.008307153711777593,0.02168995721149259,
1910,-0.0027657559205813698,0.02470876960137503,0.024640619661659004,0.030323414096983484,0.437696335078534,0.07311109857296864,VN,ensemble_median_raw,4,2020-07-31,2020-08-28,0.0006075672118499575,0.021020605828380216,
1925,-0.004978809045421695,0.02159168696962297,0.021484718658030033,0.027361315861344344,0.48675324675324677,0.0769404515180878,VN,ensemble_median_raw,5,2020-08-31,2020-09-29,-0.0010728754089905923,0.020414330367930236,
1927,-0.014334508700648785,0.024987127725034954,0.024634011276066303,0.031494549778290096,0.45407368967306694,0.06653991512132806,VN,ensemble_median_raw,6,2020-09-30,2020-10-28,0.002171939309247639,0.02278999492409639,
1906,0.004774293592414436,0.025018827291205525,0.025138847529888153,0.032166189164854586,0.472193074501574,0.05549118458215812,VN,ensemble_median_raw,7,2020-10-29,2020-11-26,-0.001384289994500687,0.023707258093054406,
1914,0.01573720343450069,0.031171044090297074,0.03166943239048124,0.040022465959191324,0.5235109717868338,0.05263787920816877,VN,ensemble_median_raw,8,2020-11-27,2020-12-25,-0.00881972901314243,0.029117571198730728,
1920,-0.011707491082340704,0.043224560400813065,0.0427243652753532,0.059012458752840766,0.5166666666666667,0.05018326632118931,VN,ensemble_median_raw,9,2020-12-28,2021-01-26,0.010415118855170102,0.03159113790825359,
1921,0.03552290913908063,0.04876618878915906,0.050562309101223946,0.0647452196571976,0.4747527329515877,0.06968650592979692,VN,ensemble_median_raw,10,2021-01-27,2021-03-03,-0.0062028316815283535,0.028987890225835145,
1930,-0.009404032042162891,0.02575817536817341,0.025518201384693386,0.0322064958738338,0.4191709844559586,0.08219962969893467,VN,ensemble_median_raw,11,2021-03-04,2021-04-01,0.013484111461670056,0.021595866109419156,
1929,0.0010270743568558949,0.031258867942960934,0.03129100613296032,0.03872889572521672,0.4525660964230171,0.062304119781259874,VN,ensemble_median_raw,12,2021-04-02,2021-05-05,-0.004222067160045473,0.02564287793939002,
1926,0.004182727837092504,0.03377338163409149,0.0339152398519218,0.04152503143996,0.5010384215991692,0.05317077378247114,VN,ensemble_median_raw,13,2021-05-06,2021-06-03,0.001678534058955683,0.032206829302595,
1928,0.002748512386647417,0.031659915925411036,0.03174717342481017,0.040139517118223,0.48132780082987553,0.0631176545015558,VN,ensemble_median_raw,14,2021-06-04,2021-07-02,0.009547237238064166,0.02883504397468641,
1929,-0.012934134426629607,0.04300936763756909,0.04246018193662167,0.0551331996335648,0.4406428201140487,0.06548517062307416,VN,ensemble_median_raw,15,2021-07-05,2021-08-02,0.007982396705117356,0.03192013187799603,
1939,0.006035937789159451,0.03301894887590606,0.03321945946663618,0.04283451036098996,0.45074780814853016,0.05698689156301456,VN,ensemble_median_raw,16,2021-08-03,2021-08-31,-0.004701813870231497,0.029634465335402642,
1945,0.005474030951872821,0.029535239306278528,0.029697806015610697,0.03606122529599816,0.4832904884318766,0.05270803675808085,VN,ensemble_median_raw,17,2021-09-01,2021-10-01,0.0065424942716324486,0.026631264993920923,
1946,0.008235380128329362,0.0257715760380961,0.025985577143728733,0.033220722631085664,0.4630010277492292,0.059243122629730846,VN,ensemble_median_raw,18,2021-10-04,2021-11-01,0.0011558891547515104,0.02507033760775812,
1949,0.015161499583679627,0.040687379043083644,0.04131375756114722,0.05233453044202179,0.4817855310415598,0.04871644423231991,VN,ensemble_median_raw,19,2021-11-02,2021-11-30,0.005232639173933795,0.03936336324550212,
1951,0.008890015113763194,0.03548097936436534,0.035799235105514526,0.0452469801530242,0.48026652998462327,0.06464857157539029,VN,ensemble_median_raw,20,2021-12-01,2021-12-29,0.020898336027151965,0.031149962480412796,
1931,0.034293732992704884,0.048239850206300616,0.04995292238891125,0.06427795393392444,0.49145520455722425,0.05668397981762937,VN,ensemble_median_raw,21,2021-12-30,2022-01-28,0.009706829764430047,0.038352808624040335,
1945,-0.013500687730908956,0.03168902499601245,0.03126690033823252,0.03950920794159174,0.4647814910025707,0.07548773335067917,VN,ensemble_median_raw,22,2022-02-07,2022-03-07,-0.016502946191855106,0.0283754900097847,
1951,-0.0025550239896419136,0.029728289518970996,0.02965252660214901,0.03764444449916482,0.45720143516145567,0.05918567130816562,VN,ensemble_median_raw,23,2022-03-08,2022-04-05,0.0005369753109309983,0.027812471118522808,
1950,0.012874879174319176,0.05513088075094857,0.05584994200617075,0.06806598973926158,0.4917948717948718,0.07994706116310553,VN,ensemble_median_raw,24,2022-04-06,2022-05-09,-0.023452789895716863,0.039666146528907126,
1947,0.0217255493862053,0.05079263420775533,0.051920638605952266,0.06652209199965001,0.48484848484848486,0.0858944957581763,VN,ensemble_median_raw,25,2022-05-10,2022-06-07,0.014825862218659891,0.03559193394612521,
1951,0.008797764822591758,0.05472260629176162,0.05520831607282162,0.0680950342793949,0.4925679138903127,0.08508346244053357,VN,ensemble_median_raw,26,2022-06-08,2022-07-06,-0.0127630511646033,0.04178195190615952,
1949,-0.005154514913094932,0.032695765991229565,0.03252809941768647,0.041727310582064095,0.4710107747562853,0.07518717602940295,VN,ensemble_median_raw,27,2022-07-07,2022-08-04,-0.011008419682611015,0.028429568163119256,
1950,-0.006766596259621949,0.026157271534611944,0.025981465447694082,0.0322820134664653,0.44769230769230767,0.0720063286486387,VN,ensemble_median_raw,28,2022-08-05,2022-09-06,0.005206719326786402,0.023644876258913428,
1952,0.017072366712926668,0.04690730535658079,0.047722033411264436,0.0621346910251305,0.49334016393442626,0.07080601353390126,VN,ensemble_median_raw,29,2022-09-07,2022-10-05,0.0015696510404318298,0.03155592961702496,
1949,0.022717576212032853,0.05384661587886512,0.05509831607341766,0.06771355597302317,0.5151359671626475,0.08432602011111735,VN,ensemble_median_raw,30,2022-10-06,2022-11-03,0.013509212789556191,0.03959159711375833,
734,-0.0350867724375048,0.08069743795786052,0.07796200290322304,0.07609784784726799,0.47547683923705725,0.13473309676177012,VN,ensemble_median_raw,31,2022-11-04,2022-11-15,-0.044272739896648705,0.05110174585133792,
1908,0.03466567266921805,0.044368209870299324,0.045961496047675604,0.05829483308480121,0.4790356394129979,0.11508657617712499,VN,ensemble_median_train_cal,0,2020-04-01,2020-05-04,0.03895341837558519,0.03447877005673945,
1922,0.011475004696797741,0.032459830446168784,0.03283663094043732,0.040775864594616004,0.5192507804370448,0.08515961959482372,VN,ensemble_median_train_cal,1,2020-05-05,2020-06-02,-0.009122090837126784,0.028970801498508083,
1916,-0.0030708072581233647,0.03696365229552612,0.03685049153864384,0.04824801697395742,0.4681628392484342,0.0904455162524686,VN,ensemble_median_train_cal,2,2020-06-03,2020-07-01,0.005798620132329679,0.027272197796264663,
1905,0.005594780917630771,0.03366764239035549,0.03385706525295973,0.04592421464622025,0.4188976377952756,0.09333943371413471,VN,ensemble_median_train_cal,3,2020-07-02,2020-07-30,0.01585420247077307,0.02152489081490785,
1910,-0.005394752794104507,0.024773549713427205,0.024640619661659004,0.03049037323798985,0.437696335078534,0.10601109452317962,VN,ensemble_median_train_cal,4,2020-07-31,2020-08-28,-0.003916814595307905,0.02111576889292337,
1925,0.0014962412178296525,0.021452572336420415,0.021484718658030033,0.027069735154509545,0.48675324675324677,0.11156365853284722,VN,ensemble_median_train_cal,5,2020-08-31,2020-09-29,-0.00476213291600458,0.020489563373848795,
1927,-0.019871614941338267,0.025123528862604876,0.024634011276066303,0.03149762019747869,0.45407368967306694,0.09648288117275608,VN,ensemble_median_train_cal,6,2020-09-30,2020-10-28,0.0065030637540988145,0.02269107376923785,
1906,-0.0021916189017803234,0.02519394230330363,0.025138847529888153,0.03228967130417004,0.472193074501574,0.08046222166263925,VN,ensemble_median_train_cal,7,2020-10-29,2020-11-26,0.00022505463697486405,0.023669157686526887,
1914,0.021660006583086755,0.030983472276420797,0.03166943239048124,0.03963058905501384,0.5235109717868338,0.07632492525227609,VN,ensemble_median_train_cal,8,2020-11-27,2020-12-25,-0.009210403193844252,0.029128847230458634,
1920,-0.014684342084962498,0.043351744470419375,0.0427243652753532,0.059653053223155464,0.5166666666666667,0.07276573752480908,VN,ensemble_median_train_cal,9,2020-12-28,2021-01-26,0.003867182921932333,0.03180017176782712,
1921,0.047916987546302914,0.04813951556570828,0.050562309101223946,0.06380362901836634,0.4747527329515877,0.10104543738868399,VN,ensemble_median_train_cal,10,2021-01-27,2021-03-03,-0.01902211541812382,0.02935720342793502,
1930,-0.019060369538412614,0.026004587733041276,0.025518201384693386,0.03225786121765853,0.4191709844559586,0.11918946542165591,VN,ensemble_median_train_cal,11,2021-03-04,2021-04-01,0.008260728795475791,0.021710211427125623,
1929,-6.342031370376588e-05,0.03129299061838538,0.03129100613296032,0.03856156757101417,0.4525660964230171,0.09034097840323524,VN,ensemble_median_train_cal,12,2021-04-02,2021-05-05,-0.005520343051430565,0.025676029501482844,
1926,0.006731368888413858,0.033686943861539476,0.0339152398519218,0.041382354305824265,0.5010384215991692,0.07709762478285936,VN,ensemble_median_train_cal,13,2021-05-06,2021-06-03,0.004374741122710191,0.03211984701920301,
1928,-0.002093978130816021,0.031813651311676946,0.03174717342481017,0.04027629233896732,0.48132780082987553,0.09152060234832682,VN,ensemble_median_train_cal,14,2021-06-04,2021-07-02,0.0118636028239405,0.028767607640475035,
1929,-0.008138085404467477,0.04280572652351112,0.04246018193662167,0.054923257557675256,0.4406428201140487,0.09495350458385687,VN,ensemble_median_train_cal,15,2021-07-05,2021-08-02,-0.005400843385049869,0.03235076414421201,
1939,-3.872291729734023e-05,0.03322074582101777,0.03321945946663618,0.0430975234368816,0.45074780814853016,0.08263099598429208,VN,ensemble_median_train_cal,16,2021-08-03,2021-08-31,-0.001222279939501858,0.029531833762303,
1945,0.006764553673927476,0.02949691361282021,0.029697806015610697,0.03612459837459028,0.4832904884318766,0.076426657251526,VN,ensemble_median_train_cal,17,2021-09-01,2021-10-01,0.0035216265348104736,0.026712244329974065,
1946,0.002194044638014536,0.02592856362753082,0.025985577143728733,0.03353658225387335,0.4630010277492292,0.08590253060125165,VN,ensemble_median_train_cal,18,2021-10-04,2021-11-01,-0.005990653453441963,0.025249711179640144,
1949,0.017548666770570542,0.040588756196666506,0.04131375756114722,0.05207139728590846,0.4817855310415598,0.07063884713752115,VN,ensemble_median_train_cal,19,2021-11-02,2021-11-30,0.003562990263040189,0.039429431955795735,
1951,0.00988727185491367,0.035445278335828334,0.035799235105514526,0.04521087504690513,0.48026652998462327,0.09374043160156385,VN,ensemble_median_train_cal,20,2021-12-01,2021-12-29,0.015719872653327527,0.03131471446249634,
1931,0.043801967369559325,0.047764886112418026,0.04995292238891125,0.06333934178110212,0.49145520455722425,0.08219177315420524,VN,ensemble_median_train_cal,21,2021-12-30,2022-01-28,0.008445216259982291,0.03840166932786815,
1945,-0.022942486312326427,0.031984240771271294,0.03126690033823252,0.039766700519248854,0.4647814910025707,0.1094572225353748,VN,ensemble_median_train_cal,22,2022-02-07,2022-03-07,-0.025621647087031185,0.02863003684324213,
1951,-0.012137413047127454,0.030012431565410225,0.02965252660214901,0.03820730491861468,0.45720143516145567,0.08581922590052557,VN,ensemble_median_train_cal,23,2022-03-08,2022-04-05,0.002410569683861108,0.0277603338327026,
1950,0.015038635060821814,0.055010035110171884,0.05584994200617075,0.06803239730652422,0.4917948717948718,0.11592324125573504,VN,ensemble_median_train_cal,24,2022-04-06,2022-05-09,-0.02964901436224454,0.03990629473119043,
1947,0.026043234733961418,0.05056845722720027,0.051920638605952266,0.06611848715692759,0.48484848484848486,0.12454701912015574,VN,ensemble_median_train_cal,25,2022-05-10,2022-06-07,0.00787661154452024,0.035842993389815093,
1951,0.007170192186915059,0.05481246183626354,0.05520831607282162,0.068098807008937,0.4925679138903127,0.12337101952278598,VN,ensemble_median_train_cal,26,2022-06-08,2022-07-06,-0.02603882133176527,0.04232964920811355,
1949,-0.013321714615336155,0.03296142947510817,0.03252809941768647,0.04211534955538811,0.4710107747562853,0.10902140563679195,VN,ensemble_median_train_cal,27,2022-07-07,2022-08-04,-0.01580485652865571,0.028564444021321835,
1950,-0.017956574679768522,0.026448003572295424,0.025981465447694082,0.03258330369717442,0.44769230769230767,0.10440917881227,VN,ensemble_median_train_cal,28,2022-08-05,2022-09-06,0.005820088997398276,0.023630297300405813,
1952,0.0175605177803686,0.04688400979503058,0.047722033411264436,0.06231964840553701,0.49334016393442626,0.10266872580002499,VN,ensemble_median_train_cal,29,2022-09-07,2022-10-05,0.005172073400203425,0.03144207311561331,
1949,0.030795031287459862,0.05340156170605041,0.05509831607341766,0.06727150528822676,0.5151359671626475,0.12227273769212584,VN,ensemble_median_train_cal,30,2022-10-06,2022-11-03,0.019594776826428073,0.03934736046940089,
734,-0.05006050263616757,0.08186481995508074,0.07796200290322304,0.07938420325517655,0.47547683923705725,0.19536300014481642,VN,ensemble_median_train_cal,31,2022-11-04,2022-11-15,-0.058594381050630195,0.051802578917704525,
1908,0.021077788338215164,0.04499272936227498,0.045961496047675604,0.0599921758606797,0.4470649895178197,0.09935333415579758,VN,seed43_raw,0,2020-04-01,2020-05-04,0.027043387492181825,0.03490605758270249,
1922,-0.004158668629324236,0.03297318760742201,0.03283663094043732,0.041924969837418766,0.46514047866805414,0.05743151638860953,VN,seed43_raw,1,2020-05-05,2020-06-02,2.7552463566227203e-05,0.028708125156117602,
1916,0.005919017805689708,0.036632372823078185,0.03685049153864384,0.04795419366564602,0.48643006263048016,0.07387705455099042,VN,seed43_raw,2,2020-06-03,2020-07-01,0.016885593339024063,0.026968068137648515,
1905,0.02672142788764642,0.03295235612531543,0.03385706525295973,0.04525335124781124,0.47506561679790027,0.07800806579932465,VN,seed43_raw,3,2020-07-02,2020-07-30,0.021401854327463665,0.021403554524295036,
1910,-0.01841024915185341,0.025094259608886206,0.024640619661659004,0.0314148971636314,0.3910994764397906,0.0992494088224035,VN,seed43_raw,4,2020-07-31,2020-08-28,0.00536573001313323,0.020920525558176452,
1925,-0.0069147648465326395,0.021633280435344224,0.021484718658030033,0.0274470333126374,0.46805194805194805,0.055644012710760395,VN,seed43_raw,5,2020-08-31,2020-09-29,-0.012184399186300432,0.02064092158107088,
1927,0.00887562407827569,0.024415369052439934,0.024634011276066303,0.031055109156295665,0.4820965230928905,0.06015308381099795,VN,seed43_raw,6,2020-09-30,2020-10-28,-0.0007995471548394306,0.022857862489763653,
1906,-0.005626166684115974,0.02528028287633788,0.025138847529888153,0.03263835373218171,0.40975865687303253,0.07178996279224105,VN,seed43_raw,7,2020-10-29,2020-11-26,-0.00311371834808849,0.0237482014199486,
1914,-0.004014745857555235,0.031796577112982054,0.03166943239048124,0.04117870417248924,0.4754440961337513,0.049453742158421035,VN,seed43_raw,8,2020-11-27,2020-12-25,-0.00893709668613063,0.029120958782732485,
1920,-0.004518062859873773,0.04291739664331545,0.0427243652753532,0.05906743123196067,0.5145833333333333,0.0506529187873343,VN,seed43_raw,9,2020-12-28,2021-01-26,0.0019198733716130345,0.0318623369501438,
1921,0.03734581476375787,0.04867401847150177,0.050562309101223946,0.06487339292652905,0.48308172826652784,0.09537271760819763,VN,seed43_raw,10,2021-01-27,2021-03-03,-0.00790554546549549,0.029036944033578038,
1930,-0.004553707189978828,0.02563440380181419,0.025518201384693386,0.03213416053622496,0.44766839378238343,0.08246749444608191,VN,seed43_raw,11,2021-03-04,2021-04-01,0.00972870488813149,0.02167807589285076,
1929,0.009077858236487102,0.031006950815208257,0.03129100613296032,0.03850476476363838,0.5101088646967341,0.07672977992141418,VN,seed43_raw,12,2021-04-02,2021-05-05,0.012806881401490222,0.025208042594022116,
1926,0.0028903643942684853,0.03381721245023073,0.0339152398519218,0.04203781107935356,0.4745586708203531,0.0668237396933331,VN,seed43_raw,13,2021-05-06,2021-06-03,0.002213387747025397,0.03218957439821679,
1928,-0.0071941107403332705,0.03197556610612082,0.03174717342481017,0.04102241059154038,0.5051867219917012,0.06751502385483074,VN,seed43_raw,14,2021-06-04,2021-07-02,0.012713708402543378,0.028742858523037283,
1929,-0.0017918425066048016,0.04253626389545388,0.04246018193662167,0.05471458062529564,0.49144634525660963,0.07352354169339897,VN,seed43_raw,15,2021-07-05,2021-08-02,0.011685750527096084,0.031800969131290914,
1939,-0.0027867010582933727,0.03331203216948779,0.03321945946663618,0.04393899509741459,0.443011861784425,0.07206425638952528,VN,seed43_raw,16,2021-08-03,2021-08-31,-0.004881740733840179,0.029639772418886424,
1945,0.010769785910816898,0.0293779670028016,0.029697806015610697,0.036079700337722904,0.4915167095115681,0.06537660729023007,VN,seed43_raw,17,2021-09-01,2021-10-01,0.004775654531012696,0.02667862804373727,
1946,-0.004181485229215243,0.026094235450727865,0.025985577143728733,0.03368376463185996,0.41778006166495374,0.06489314934013045,VN,seed43_raw,18,2021-10-04,2021-11-01,-0.0019400646438101354,0.02514804403472226,
1949,0.018765577241442788,0.04053848105249927,0.04131375756114722,0.052833978133276116,0.4843509492047204,0.05748325414056611,VN,seed43_raw,19,2021-11-02,2021-11-30,0.01245285891571013,0.03907765611074865,
1951,0.01600060027363781,0.03522642585448921,0.035799235105514526,0.04492851300165057,0.4833418759610456,0.07711093416745181,VN,seed43_raw,20,2021-12-01,2021-12-29,0.02183230428720251,0.031120248429942876,
1931,0.036066398655043796,0.04815130037604831,0.04995292238891125,0.06362181453732774,0.5080269290523045,0.07170690191610676,VN,seed43_raw,21,2021-12-30,2022-01-28,0.009247139631022638,0.038370611844584346,
1945,-0.007482268858997054,0.03150084769295064,0.03126690033823252,0.03931207938003356,0.4699228791773779,0.088859493757354,VN,seed43_raw,22,2022-02-07,2022-03-07,-0.025630906368655948,0.028630295314360413,
1951,-0.006785952065692102,0.029853747226297855,0.02965252660214901,0.03820064524188638,0.47360328036904153,0.07192158732654468,VN,seed43_raw,23,2022-03-08,2022-04-05,0.002779292382077303,0.027750073233619332,
1950,0.01140935768314566,0.05521273004123941,0.05584994200617075,0.06863849166547879,0.5317948717948718,0.1155918968649897,VN,seed43_raw,24,2022-04-06,2022-05-09,-0.030798538989873725,0.03995084706693888,
1947,0.014145024185496902,0.05118621991714463,0.051920638605952266,0.06735667891334743,0.47406266050333845,0.11400950452050952,VN,seed43_raw,25,2022-05-10,2022-06-07,-2.211299601762029e-05,0.03612835500389338,
1951,0.018559761946621678,0.0541836628690362,0.05520831607282162,0.0674147978425026,0.5197334700153767,0.11306163664075347,VN,seed43_raw,26,2022-06-08,2022-07-06,-0.019226169664598114,0.042048590490594506,
1949,-0.017150893205136075,0.033085985376965256,0.03252809941768647,0.04216943676583469,0.4335556695741406,0.09704280689505504,VN,seed43_raw,27,2022-07-07,2022-08-04,-0.005210513394277916,0.02826653097290546,
1950,0.0020284500664209393,0.025928763342380992,0.025981465447694082,0.03209184787701816,0.48205128205128206,0.062285411072503315,VN,seed43_raw,28,2022-08-05,2022-09-06,0.007987960764355373,0.023578769952291637,
1952,0.031060650692118275,0.04623975600115955,0.047722033411264436,0.06167015924584121,0.5092213114754098,0.08890784199081204,VN,seed43_raw,29,2022-09-07,2022-10-05,0.002812538817337007,0.03151664747856558,
1949,0.02862538474094456,0.05352110557723791,0.05509831607341766,0.0677745528984815,0.517188301693176,0.12184040528245939,VN,seed43_raw,30,2022-10-06,2022-11-03,0.020035683427096274,0.03932966522406787,
734,-0.06978277334793193,0.08340240768156947,0.07796200290322304,0.08412960981950166,0.48501362397820164,0.29200885342931177,VN,seed43_raw,31,2022-11-04,2022-11-15,-0.08274523375562226,0.05298440689221025,
1908,0.03032759222454917,0.04456759453751147,0.045961496047675604,0.059086114168167114,0.4470649895178197,0.11425633065828988,VN,seed43_train_cal,0,2020-04-01,2020-05-04,0.03021794382468912,0.03479216633131728,
1922,-0.0018449436533511943,0.032897212674288315,0.03283663094043732,0.04183391670958372,0.46514047866805414,0.06604624007504464,VN,seed43_train_cal,1,2020-05-05,2020-06-02,-0.0021025871242827954,0.0287692791549489,
1916,-0.0014373143666355226,0.03690345727954991,0.03685049153864384,0.048387713788542897,0.48643006263048016,0.08495861346032717,VN,seed43_train_cal,2,2020-06-03,2020-07-01,0.018439468556024963,0.02692544338060543,
1905,0.02355840289998168,0.03305944686871953,0.03385706525295973,0.045511189877288416,0.47506561679790027,0.08970927527301753,VN,seed43_train_cal,3,2020-07-02,2020-07-30,0.024606970774974868,0.02133345334441402,
1910,-0.022952558133827017,0.025206184916896753,0.024640619661659004,0.03158895613159986,0.3910994764397906,0.11413681934957647,VN,seed43_train_cal,4,2020-07-31,2020-08-28,0.00214168141635962,0.020988338213646783,
