n,rel_score,absE_robust,base_robust,absE_median,absE_q90,DA,pred_actual_q90_ratio,model,Date
92,0.02286230577105619,0.02541455720493105,0.02600918719545007,0.008798255119472742,0.03323260417091661,0.5,0.13022233718274373,ensemble_mean_raw_train_cal,2021-03-18
92,0.04576584413495732,0.019829753326484935,0.0207808043807745,0.008907452807761729,0.021844601037446416,0.5978260869565217,0.2005324778665201,ensemble_mean_raw_train_cal,2021-03-19
92,0.05625055039101534,0.029401452149613764,0.031153874751180418,0.014078154927119613,0.030646594444988302,0.6847826086956522,0.09479889919275433,ensemble_mean_raw_train_cal,2021-03-22
92,-0.046619087368239276,0.04791404217248783,0.045779828354716307,0.02399792126379907,0.04783224181737751,0.4782608695652174,0.09146067473697407,ensemble_mean_raw_train_cal,2021-03-23
92,-0.36653370666247964,0.023108263290487232,0.016910130484029652,0.010749043023679405,0.024718440533615653,0.34782608695652173,0.7175310992402345,ensemble_mean_raw_train_cal,2021-03-24
92,0.041155710637281406,0.021505383332259955,0.022428441792726517,0.009584831423126161,0.023841103818267588,0.6630434782608695,0.21720911186243116,ensemble_mean_raw_train_cal,2021-03-25
91,-0.38828535338646186,0.047958130948245525,0.03454486560076475,0.023632420226931572,0.04865142144262791,0.15384615384615385,0.38482848517018536,ensemble_mean_raw_train_cal,2021-03-26
91,-0.05529348766230879,0.024868391454219818,0.023565379437059164,0.008348545292392373,0.03303969232365489,0.4725274725274725,0.12894342140281886,ensemble_mean_raw_train_cal,2021-03-29
91,0.14186951104083922,0.017848916817456484,0.020799770019948483,0.006668711546808481,0.022360410541296005,0.5274725274725275,0.18208736364358946,ensemble_mean_raw_train_cal,2021-03-30
89,0.08695880766983988,0.039385913813021034,0.043137061223387715,0.019075785763561726,0.040620256098918624,0.898876404494382,0.09271496851224059,ensemble_mean_raw_train_cal,2021-03-31
89,-0.04597696484981739,0.017019601725041866,0.016271488089114428,0.007460340857505798,0.019118521735072135,0.5730337078651685,0.320652795590486,ensemble_mean_raw_train_cal,2021-04-01
91,-0.16508655912433468,0.02248502941802144,0.019299020525068045,0.008974199648946524,0.027021659538149834,0.3956043956043956,0.321457906878853,ensemble_mean_raw_train_cal,2021-04-02
90,-0.09570706162891596,0.021803165972232835,0.01989871812984348,0.010304618976078928,0.022997093992307815,0.35555555555555557,0.1761223543408056,ensemble_mean_raw_train_cal,2021-04-05
90,0.15493634607466467,0.018785902089439338,0.022230162192136055,0.00717907416401431,0.023213655850850057,0.5777777777777777,0.12512426369988494,ensemble_mean_raw_train_cal,2021-04-06
92,-0.01607528345987208,0.01724778722273186,0.016974910721182825,0.007011746289208531,0.020472081867046663,0.532608695652174,0.18218847697661056,ensemble_mean_raw_train_cal,2021-04-07
92,0.03219062308142895,0.019752992963185542,0.020410003699362283,0.007226983376313001,0.025052019173745086,0.5,0.15560032482442754,ensemble_mean_raw_train_cal,2021-04-08
92,-0.005547099695056401,0.02792303131427616,0.027768993936479098,0.010595992323942482,0.03465407798066736,0.5,0.09581137630812407,ensemble_mean_raw_train_cal,2021-04-09
93,-0.016866687869408592,0.0393437476363033,0.03869115598499774,0.02161437808535993,0.035458739101886745,0.34408602150537637,0.1125235686498683,ensemble_mean_raw_train_cal,2021-04-12
91,-0.02021300758529998,0.0201633726246655,0.0197638850659132,0.008592308266088367,0.023142128717154264,0.4725274725274725,0.15659591866768552,ensemble_mean_raw_train_cal,2021-04-13
90,0.05959763635316473,0.03151920974487439,0.03351672748103738,0.01662930252496153,0.029779814439825726,0.4666666666666667,0.126152609199595,ensemble_mean_raw_train_cal,2021-04-14
91,0.10711324623430851,0.031120568863116205,0.03485388122498989,0.01507672993466258,0.03208767785690725,0.7032967032967034,0.17921535874217823,ensemble_mean_raw_train_cal,2021-04-15
91,-0.2665013526180391,0.04196374909952283,0.033133599907159805,0.01997168594971299,0.043984126299619675,0.21978021978021978,0.25368323134968057,ensemble_mean_raw_train_cal,2021-04-16
91,0.009084632893347044,0.027374751414754428,0.02762572094798088,0.012043839335092343,0.03066182415932417,0.43956043956043955,0.16015951433863407,ensemble_mean_raw_train_cal,2021-04-19
92,-0.04761251340337802,0.07476989174028859,0.07137170545756817,0.03847688273526728,0.07258601801004261,0.22826086956521738,0.07920722072009444,ensemble_mean_raw_train_cal,2021-04-20
91,0.07652129488256543,0.043403067626059055,0.04699953272938728,0.020905072800815105,0.0449959896504879,0.5824175824175825,0.23846808603573533,ensemble_mean_raw_train_cal,2021-04-22
91,0.04587405523518895,0.04614811111241579,0.04836689680814743,0.022084277123212814,0.04812766797840595,0.7142857142857143,0.18771851917983168,ensemble_mean_raw_train_cal,2021-04-23
93,-0.21180840139914192,0.024731967644765974,0.020409140270203352,0.009554078569635749,0.03035577815026045,0.46236559139784944,0.5239233823804834,ensemble_mean_raw_train_cal,2021-04-26
93,0.08818801353732797,0.02386630200780928,0.026174586825072763,0.007755395956337452,0.032221812102943656,0.6774193548387096,0.2782491441136827,ensemble_mean_raw_train_cal,2021-04-27
93,0.09512076891812138,0.02149205640889704,0.023751298151910304,0.008432357339188457,0.026119398139417167,0.5698924731182796,0.19463450595726745,ensemble_mean_raw_train_cal,2021-04-28
91,0.07726792261742577,0.04155083140358329,0.045030223205685616,0.01917338278144598,0.044754897244274616,0.46153846153846156,0.1075894436459691,ensemble_mean_raw_train_cal,2021-04-29
91,-0.02359267980069002,0.038860551809193566,0.037964859046041965,0.01212724659126252,0.053466610435862094,0.45054945054945056,0.08957363555179003,ensemble_mean_raw_train_cal,2021-05-04
92,-0.0703879951314077,0.024212714604800577,0.022620502766221764,0.010027588694356382,0.02837025182088839,0.32608695652173914,0.14677667646758294,ensemble_mean_raw_train_cal,2021-05-05
93,-0.009316918781502093,0.029981644879444498,0.029704886861145495,0.01300003622600343,0.033963217306882135,0.6021505376344086,0.14519787098766002,ensemble_mean_raw_train_cal,2021-05-06
93,-0.03242207613538772,0.04654628629796207,0.04508455153554677,0.015310757793486118,0.062471057008951905,0.5698924731182796,0.1409665595613598,ensemble_mean_raw_train_cal,2021-05-07
92,0.11547650886659588,0.025391121616121382,0.028705989010632038,0.011316805728711188,0.02814863177482039,0.6086956521739131,0.18584086564634342,ensemble_mean_raw_train_cal,2021-05-10
91,-0.004590068308663486,0.03538821602705866,0.035226523876190186,0.01194952439982444,0.04687738325446844,0.5164835164835165,0.08589894036323512,ensemble_mean_raw_train_cal,2021-05-11
92,0.0015350568281830013,0.029490330343833193,0.029535669274628164,0.013681202312000096,0.031618256063666195,0.2826086956521739,0.15738002789792369,ensemble_mean_raw_train_cal,2021-05-12
91,0.09516398555506433,0.023216343368403614,0.02565806731581688,0.009747754549607635,0.026937177637591958,0.4945054945054945,0.1994639677818332,ensemble_mean_raw_train_cal,2021-05-13
91,-0.03106778923604936,0.03413746110163629,0.0331088425591588,0.015320184174925089,0.0376345538534224,0.5384615384615384,0.1193237154459963,ensemble_mean_raw_train_cal,2021-05-14
91,0.0050056577352938225,0.028901766752824187,0.02904716692864895,0.01280729309655726,0.032188947312533855,0.5384615384615384,0.14642864949672804,ensemble_mean_raw_train_cal,2021-05-17
92,0.02343857541918104,0.028830812417436395,0.029522784426808366,0.011240559862926602,0.035180505109019586,0.4891304347826087,0.18814074273149115,ensemble_mean_raw_train_cal,2021-05-18
92,-0.050052048800884874,0.04246224015951157,0.04043822418898345,0.014320236630737782,0.05628400705754758,0.5543478260869565,0.11575226789760595,ensemble_mean_raw_train_cal,2021-05-19
91,0.05993518422145183,0.036073034498258494,0.03837292268872261,0.015161554896621965,0.04182295920327306,0.5934065934065934,0.13585463315809462,ensemble_mean_raw_train_cal,2021-05-20
90,0.06627872690562031,0.03827233733027244,0.04098903862759471,0.014043972711078823,0.04845672923838723,0.6222222222222222,0.11095360922055197,ensemble_mean_raw_train_cal,2021-05-21
91,0.006834912004021754,0.026821880048373714,0.02700646687299013,0.010482993209734559,0.03267777367727831,0.46153846153846156,0.17453303176190388,ensemble_mean_raw_train_cal,2021-05-24
92,0.030197899026050745,0.021479657146846878,0.02214849516749383,0.00881320278858766,0.025332908716518436,0.5543478260869565,0.14118074380186432,ensemble_mean_raw_train_cal,2021-05-25
92,-0.03369959991525184,0.035511001897975805,0.03435330912470817,0.01761976513080299,0.03578247353434563,0.43478260869565216,0.1079107419005557,ensemble_mean_raw_train_cal,2021-05-26
92,0.04128723344274743,0.03686144439998316,0.03844889281317593,0.014462159597314894,0.04479856960533653,0.5760869565217391,0.10719873686791859,ensemble_mean_raw_train_cal,2021-05-27
91,0.06306342668695553,0.046286207623779774,0.04940164461731911,0.01814877148717642,0.05627487227320671,0.5824175824175825,0.10364394357815786,ensemble_mean_raw_train_cal,2021-05-28
89,0.048926250749332656,0.030299462308175863,0.03185816276818514,0.012785080238245428,0.03502876413986087,0.5617977528089888,0.13460239309422403,ensemble_mean_raw_train_cal,2021-05-31
89,-0.015827828921372245,0.03219837322540116,0.03169668354094028,0.012877246481366456,0.038642253488069406,0.48314606741573035,0.1282024957337961,ensemble_mean_raw_train_cal,2021-06-01
91,0.08447882255619688,0.04208689081133343,0.04597041755914688,0.012555695284390822,0.05906239105388522,0.6483516483516484,0.070133400421081,ensemble_mean_raw_train_cal,2021-06-02
89,0.05332811733445553,0.03283874022308737,0.03468861896544695,0.012771676294505596,0.040134127857163554,0.5393258426966292,0.14826944704322875,ensemble_mean_raw_train_cal,2021-06-03
90,0.06418957198123043,0.039819406880997124,0.042550719343125834,0.015174926142208278,0.04928896147757769,0.37777777777777777,0.14997995370285463,ensemble_mean_raw_train_cal,2021-06-04
89,0.0093377726465802,0.06299412314547226,0.0635878924280405,0.02799040311947465,0.07000744005199522,0.48314606741573035,0.08754248744672367,ensemble_mean_raw_train_cal,2021-06-07
88,0.2016012359873387,0.02647983978968113,0.03316618334501981,0.008310497156344354,0.036338685266673554,0.6136363636363636,0.3323706682699617,ensemble_mean_raw_train_cal,2021-06-08
89,0.042411645768818396,0.03954329304397107,0.041294667869806304,0.016296358313411474,0.046493869461119185,0.4157303370786517,0.14012792961431345,ensemble_mean_raw_train_cal,2021-06-09
89,-0.06787444021879119,0.043833921267651024,0.04104782324284316,0.01847263379022479,0.05072257495485247,0.42696629213483145,0.12569886067054342,ensemble_mean_raw_train_cal,2021-06-10
90,0.09376446794294091,0.032012263406068095,0.03532444080337882,0.011511542834341526,0.04100144114345313,0.6555555555555556,0.12344274353856237,ensemble_mean_raw_train_cal,2021-06-11
90,-0.002369161016805066,0.03591116762254387,0.03582628937438131,0.01223102817311883,0.04736027889885009,0.5,0.08759200368188705,ensemble_mean_raw_train_cal,2021-06-14
91,-0.01899699875733596,0.03248982812510803,0.03188412543386221,0.012580540380440652,0.03981857548933476,0.4725274725274725,0.1245016338538537,ensemble_mean_raw_train_cal,2021-06-15
93,-0.05289909367646195,0.03591017722501419,0.03410600069910287,0.012774711300153285,0.046270931849721815,0.3763440860215054,0.12211769107171966,ensemble_mean_raw_train_cal,2021-06-16
93,-0.012305515350738983,0.02682154182111844,0.02649550102651119,0.010898348409682512,0.03184638682287186,0.5806451612903226,0.14084786198491547,ensemble_mean_raw_train_cal,2021-06-17
92,0.05766816165352118,0.02854689213563688,0.03029388478025794,0.014935306302504614,0.027223171666264537,0.4891304347826087,0.14783392565369782,ensemble_mean_raw_train_cal,2021-06-18
93,-0.04136066768080959,0.021156361885368825,0.020316075440496205,0.007728159194812179,0.02685640538111329,0.5161290322580645,0.1462769666109224,ensemble_mean_raw_train_cal,2021-06-21
93,-0.03295589371075103,0.030492024449631564,0.029519193060696124,0.013746554381214082,0.033490940136834964,0.4946236559139785,0.14155778409648576,ensemble_mean_raw_train_cal,2021-06-22
93,-0.1739810186470081,0.025036206655204292,0.021325904130935665,0.010421264916658401,0.02922988347709178,0.44086021505376344,0.20487118735602797,ensemble_mean_raw_train_cal,2021-06-23
93,0.02921899436034414,0.02467773607932031,0.025420497450977565,0.008452625246718526,0.03245022166520357,0.40860215053763443,0.13334517245035357,ensemble_mean_raw_train_cal,2021-06-24
93,-0.006597151961756698,0.026612266874872146,0.02643785234540701,0.010559804271906614,0.03210492520593106,0.5053763440860215,0.19343664386130335,ensemble_mean_raw_train_cal,2021-06-25
93,-0.010331748807919539,0.02113517876714468,0.0209190484136343,0.009504790417850018,0.023260776698589322,0.4838709677419355,0.2275633627740279,ensemble_mean_raw_train_cal,2021-06-28
93,-0.05816474958736051,0.02287347541860072,0.021616175957024093,0.009400919545441866,0.026945111746317706,0.41935483870967744,0.12190732131746063,ensemble_mean_raw_train_cal,2021-06-29
93,0.003146092742538853,0.029312444454990323,0.02940495517104864,0.008630165830254555,0.04136455724947154,0.5053763440860215,0.07578426008737078,ensemble_mean_raw_train_cal,2021-06-30
91,0.01898275273186434,0.023644124623388052,0.024101640097796917,0.008618052583187819,0.030052144080400467,0.42857142857142855,0.16904031936526828,ensemble_mean_raw_train_cal,2021-07-01
91,-0.03555810796598213,0.04309897875646129,0.041619082912802696,0.0184607082628645,0.049276540987193584,0.5604395604395604,0.09364911974969926,ensemble_mean_raw_train_cal,2021-07-02
92,-0.04035331734340719,0.08244165334617719,0.07924389913678169,0.04681872486253269,0.071245856967289,0.532608695652174,0.06286846452676509,ensemble_mean_raw_train_cal,2021-07-05
90,0.03366186694593443,0.04423798550851646,0.045778991840779805,0.017750297440215945,0.05297537613660102,0.6111111111111112,0.15652538521350445,ensemble_mean_raw_train_cal,2021-07-06
90,0.03349135997152186,0.029743850510567427,0.030774531420320283,0.012113350443542004,0.03526100013405085,0.5555555555555556,0.25360033822922473,ensemble_mean_raw_train_cal,2021-07-07
93,0.09685735065127055,0.0398381358012557,0.04411056861281395,0.0155177665874362,0.048640738427639,0.7311827956989247,0.22105075482779107,ensemble_mean_raw_train_cal,2021-07-08
92,0.14290783389892137,0.06447014897130429,0.07521962225437165,0.03112772200256586,0.06668485393747688,0.8260869565217391,0.33671403008012507,ensemble_mean_raw_train_cal,2021-07-09
90,0.06936344003427708,0.03600106301601046,0.038684342056512847,0.015756172826513648,0.04048978037899361,0.6,0.496949342111507,ensemble_mean_raw_train_cal,2021-07-12
90,-0.04870638932011806,0.04166971824597568,0.039734399132430556,0.01898282248293981,0.04537379152607173,0.4222222222222222,0.23251170162916593,ensemble_mean_raw_train_cal,2021-07-13
93,0.10700429574645876,0.03851604671217501,0.043131278827786446,0.014355555176734924,0.04832098307088017,0.6451612903225806,0.3121500148949432,ensemble_mean_raw_train_cal,2021-07-14
90,-0.03969713050090928,0.031809850624995306,0.030595304816961294,0.012176230375189334,0.03926724049961195,0.5,0.30910572909909745,ensemble_mean_raw_train_cal,2021-07-15
91,0.03944836822081854,0.07260981859872118,0.075591791421175,0.0389317202498205,0.06735619669780135,0.6593406593406593,0.10047217547894893,ensemble_mean_raw_train_cal,2021-07-16
90,0.020597243383811747,0.04504262378904969,0.04598988872021437,0.018885233090259135,0.052314781397581105,0.5666666666666667,0.26375759487013445,ensemble_mean_raw_train_cal,2021-07-19
91,-4.099845709348848e-05,0.02395788545254618,0.023956903256475925,0.00996302382554859,0.02798972325399518,0.4725274725274725,0.29872714714262477,ensemble_mean_raw_train_cal,2021-07-20
91,0.07414485761064848,0.03720051946584135,0.04017963260412216,0.013519817497581244,0.04736140393652022,0.8681318681318682,0.1625698008955232,ensemble_mean_raw_train_cal,2021-07-21
93,-0.26027082198623486,0.0441981017589569,0.03507032059133053,0.02269761636853218,0.04300097078084945,0.1827956989247312,0.27464102324552436,ensemble_mean_raw_train_cal,2021-07-22
93,0.051825497632701056,0.03251348407939077,0.03429061211645603,0.012118109036237001,0.040790750086307524,0.5913978494623656,0.3359249944450327,ensemble_mean_raw_train_cal,2021-07-23
93,0.08184577713268348,0.0259621869539842,0.028276498988270758,0.010625389870256186,0.030673594167456027,0.5268817204301075,0.2062760762156251,ensemble_mean_raw_train_cal,2021-07-26
93,-0.05013167574919475,0.01834614046383649,0.017470323853194712,0.00776348973158747,0.02116530146449804,0.45161290322580644,0.23792767818706642,ensemble_mean_raw_train_cal,2021-07-27
92,0.01675791521915937,0.030521559412591163,0.031041754502803096,0.01276952342595905,0.035504071973264224,0.5543478260869565,0.11897199692333427,ensemble_mean_raw_train_cal,2021-07-28
93,0.07548917592069126,0.031182162789627904,0.033728283084928985,0.010017599910497665,0.04232912575826048,0.7311827956989247,0.10714092431663028,ensemble_mean_raw_train_cal,2021-07-29
93,-0.06509811378866637,0.0272779434453696,0.02561073303222656,0.013016982469707727,0.028521921951323744,0.5483870967741935,0.2659663058721914,ensemble_mean_raw_train_cal,2021-07-30
93,-0.03046374538847485,0.0246264313114807,0.023898396641016006,0.009134354535490274,0.03098415355198085,0.4838709677419355,0.13534308602631506,ensemble_mean_raw_train_cal,2021-08-02
92,-0.0050613864263828745,0.01877602837630548,0.018681474216282367,0.007522971834987402,0.02250611308263616,0.391304347826087,0.1788603885832354,ensemble_mean_raw_train_cal,2021-08-03
92,-0.032457445803034446,0.030272927923942924,0.02932123551145196,0.010428358174976893,0.03968913949793206,0.4782608695652174,0.07829730363664235,ensemble_mean_raw_train_cal,2021-08-04
93,-0.0002884418029445168,0.022844819049350915,0.022838231548666953,0.01104421867057681,0.02360120075754821,0.5053763440860215,0.16335025277684279,ensemble_mean_raw_train_cal,2021-08-05
92,-0.012703485990394281,0.04121857541031204,0.04070152416825294,0.015705799334682524,0.05102555215125904,0.6413043478260869,0.10400900431540439,ensemble_mean_raw_train_cal,2021-08-06
92,0.023645824097563883,0.024540745824924676,0.02513508563861251,0.00788744946476072,0.03330659272032791,0.5760869565217391,0.11947962203634259,ensemble_mean_raw_train_cal,2021-08-09
93,-0.03275972275875905,0.03165304104331881,0.03064898867160082,0.014155993703752756,0.0349940946791321,0.3870967741935484,0.10443025020856245,ensemble_mean_raw_train_cal,2021-08-10
93,0.028088245412306367,0.030616037943400436,0.03150084130465984,0.011518492479808629,0.038195090927183616,0.41935483870967744,0.15859388796626794,ensemble_mean_raw_train_cal,2021-08-11
93,0.15651617286726693,0.026854508789256215,0.031837609596550465,0.008672017836943269,0.03636498190462589,0.6021505376344086,0.1503048885356929,ensemble_mean_raw_train_cal,2021-08-12
92,0.09297038759213527,0.03474116551224143,0.03830212932080032,0.01229558524210006,0.044891160540282735,0.5217391304347826,0.14531642946327458,ensemble_mean_raw_train_cal,2021-08-13
91,-0.07680903224160884,0.02469183981884271,0.022930565290153027,0.008952398900873959,0.0314788818359375,0.5714285714285714,0.17069959810140387,ensemble_mean_raw_train_cal,2021-08-16
91,0.06570212970731082,0.018434476456604898,0.019730834290385246,0.007564962259493768,0.02173902839422226,0.4725274725274725,0.1276189906904173,ensemble_mean_raw_train_cal,2021-08-17
93,-0.009606835414440296,0.02503654308384284,0.024798309803009032,0.010748152737505734,0.028576780692674213,0.6129032258064516,0.12083224630825251,ensemble_mean_raw_train_cal,2021-08-18
93,-0.03457893062192752,0.06242818032915238,0.06034163124859333,0.03092936333268881,0.06299763399292714,0.3118279569892473,0.058694304492978244,ensemble_mean_raw_train_cal,2021-08-19
92,0.1080248718784137,0.04978168881498278,0.05581062436103821,0.02100041415542364,0.05756254931911828,0.7391304347826086,0.17381071393057226,ensemble_mean_raw_train_cal,2021-08-20
92,-0.03707176571835813,0.039517033842275874,0.038104435149580264,0.011089170235209167,0.056855727214133414,0.532608695652174,0.33568103028349716,ensemble_mean_raw_train_cal,2021-08-23
93,0.23384819171381432,0.022448262793477624,0.029300019331276416,0.00893347425153479,0.02702957708388567,0.7204301075268817,0.37898869655452194,ensemble_mean_raw_train_cal,2021-08-24
93,0.037382032639581175,0.02967129659373313,0.03082354329526424,0.010786684695631266,0.037769223796203726,0.5483870967741935,0.15063783085004623,ensemble_mean_raw_train_cal,2021-08-25
93,-0.008987118084161638,0.036803323437925424,0.036475513689219946,0.013649054511915892,0.04630853785201906,0.3655913978494624,0.12189086819217466,ensemble_mean_raw_train_cal,2021-08-26
93,0.07069006471388728,0.03446914853993803,0.03709112238138914,0.013223237358033657,0.04249182236380875,0.5268817204301075,0.13999624853348436,ensemble_mean_raw_train_cal,2021-08-27
90,0.022091362557945304,0.025962734862696388,0.026549243833869696,0.01095826510572806,0.03000893951393666,0.5333333333333333,0.1508271528871969,ensemble_mean_raw_train_cal,2021-08-30
90,0.04713221011854918,0.02186043625697494,0.022941730730235577,0.008642588480142877,0.026435695553664124,0.5111111111111111,0.15667220546067545,ensemble_mean_raw_train_cal,2021-08-31
90,0.03158722142247827,0.041382938611786824,0.04273274736478925,0.01599738176446408,0.05077111369464548,0.4888888888888889,0.0711884432166294,ensemble_mean_raw_train_cal,2021-09-01
92,0.03607059385975775,0.0390775008534547,0.04053979534655809,0.01645968947559595,0.04523562275571749,0.5760869565217391,0.07793562249131132,ensemble_mean_raw_train_cal,2021-09-06
91,-0.03851176824546387,0.02122989168856293,0.02044261060655117,0.009958552313037217,0.022542678751051426,0.4945054945054945,0.2606936090259753,ensemble_mean_raw_train_cal,2021-09-07
91,0.03315631006943309,0.02522308868356049,0.026088072918355465,0.010632213903591037,0.029181749559938908,0.6043956043956044,0.18310317080799607,ensemble_mean_raw_train_cal,2021-09-08
93,-0.046148582476553957,0.019985111395362763,0.01910351142287254,0.009344049729406834,0.02128212333191186,0.43010752688172044,0.1515317891372495,ensemble_mean_raw_train_cal,2021-09-09
92,0.046634203137212116,0.037893725570756945,0.039747309684753415,0.015743392112199217,0.04430066691711546,0.5978260869565217,0.09721692691364316,ensemble_mean_raw_train_cal,2021-09-10
93,0.013680619751524348,0.02742860581493005,0.027809050865471363,0.01073112158337608,0.03339496846310794,0.5913978494623656,0.18333312752030023,ensemble_mean_raw_train_cal,2021-09-13
93,0.168780274297051,0.02066706877667457,0.024863544665277,0.007393548614345491,0.026547040324658152,0.5161290322580645,0.2999671944765392,ensemble_mean_raw_train_cal,2021-09-14
93,0.026243776165222887,0.0215555737959221,0.02213651966303587,0.00883171136956662,0.02544772485271096,0.5913978494623656,0.19110321084211568,ensemble_mean_raw_train_cal,2021-09-15
93,-0.050267635224235274,0.02978661216329783,0.028360973112285137,0.01238447381183505,0.03480427670292556,0.5806451612903226,0.1277432052647687,ensemble_mean_raw_train_cal,2021-09-16
93,0.020315077299963957,0.033073845494072884,0.03375967592000961,0.014829975087195635,0.0364877408137545,0.3763440860215054,0.17815031765566086,ensemble_mean_raw_train_cal,2021-09-17
93,0.004750871511802424,0.027554660593159495,0.027686194144189356,0.010572883184067905,0.03396355481818318,0.6129032258064516,0.13655071900565946,ensemble_mean_raw_train_cal,2021-09-20
93,-0.06540631608759084,0.026823673199396575,0.025176942162215703,0.0078009371645748615,0.03804547206964343,0.45161290322580644,0.13127340102044613,ensemble_mean_raw_train_cal,2021-09-21
93,0.024727832811814787,0.019317419175058602,0.019807208515703677,0.006830619182437658,0.02497359998524189,0.4838709677419355,0.13255644347343631,ensemble_mean_raw_train_cal,2021-09-22
93,0.06525101244111853,0.01947628082707524,0.02083584051579237,0.007877546595409513,0.02319746846333146,0.5268817204301075,0.17383002929803407,ensemble_mean_raw_train_cal,2021-09-23
93,0.15289976396230065,0.04403241826221346,0.051980174705386156,0.018241256941109896,0.05158232264220714,0.8494623655913979,0.1680062421938442,ensemble_mean_raw_train_cal,2021-09-24
93,0.0055704348853697905,0.0347051277756691,0.03489953335374593,0.014672313816845417,0.04006562791764736,0.44086021505376344,0.2393632222964429,ensemble_mean_raw_train_cal,2021-09-27
92,-0.030729103167393523,0.025675101275555796,0.024909650068730117,0.009634490765165538,0.032081221020780516,0.40217391304347827,0.14547570247419175,ensemble_mean_raw_train_cal,2021-09-28
93,0.01623921875644785,0.01817255828063935,0.018472537863999605,0.006078961072489619,0.02418719441629946,0.5591397849462365,0.28632979837451056,ensemble_mean_raw_train_cal,2021-09-29
93,-0.0887090529630985,0.03183529986999929,0.029241329245269298,0.015218306798487902,0.033233986143022774,0.3548387096774194,0.17432052723995461,ensemble_mean_raw_train_cal,2021-09-30
93,0.021064134794715916,0.03421064710710198,0.03494677059352398,0.014811409637331963,0.03879847493954002,0.3548387096774194,0.12707740081017677,ensemble_mean_raw_train_cal,2021-10-01
92,0.036945451871188806,0.032151737628737465,0.03338516773656011,0.010098001948790625,0.04410747135989369,0.6195652173913043,0.11827405644850297,ensemble_mean_raw_train_cal,2021-10-04
92,0.021831559822091173,0.023612934646371292,0.02413994735106827,0.008294581202790141,0.030636706887162305,0.5434782608695652,0.11563927057604567,ensemble_mean_raw_train_cal,2021-10-05
92,-0.004464114321997226,0.027314979000948387,0.027193583734333518,0.00829790870193392,0.03803414059802893,0.4891304347826087,0.11807916643458063,ensemble_mean_raw_train_cal,2021-10-06
92,0.0333099081812096,0.020064395957160742,0.02075576870702207,0.007462868408765644,0.025203055096790196,0.42391304347826086,0.20695359811075179,ensemble_mean_raw_train_cal,2021-10-07
92,-0.0037562636816184103,0.029470106516964734,0.029359823279082778,0.008886298746801913,0.04116761554032564,0.34782608695652173,0.09823697698336666,ensemble_mean_raw_train_cal,2021-10-08
92,0.007660169345991896,0.0169389613554813,0.017069718288257728,0.00525397714227438,0.023369968426413836,0.5652173913043478,0.14639820987993904,ensemble_mean_raw_train_cal,2021-10-11
92,-0.01548421379243603,0.018731404347636274,0.018445785855874423,0.008074260549619794,0.021314287596032964,0.532608695652174,0.17218203787037056,ensemble_mean_raw_train_cal,2021-10-12
93,0.06776599396261407,0.02021876700746361,0.021688510477542874,0.006682566599920392,0.027072400815086436,0.45161290322580644,0.12126275545770132,ensemble_mean_raw_train_cal,2021-10-13
93,-0.04945493547120283,0.01627222141250968,0.015505402721464634,0.0063348630792461336,0.01987471666652709,0.4946236559139785,0.23213660042447207,ensemble_mean_raw_train_cal,2021-10-14
93,0.015519867359584993,0.02644777370733209,0.026864710450172424,0.010650880518369377,0.031593786377925426,0.4838709677419355,0.13621304732091202,ensemble_mean_raw_train_cal,2021-10-15
93,0.05027268335863733,0.022067953598161695,0.023236094415187834,0.009432569750060793,0.0252707676962018,0.4731182795698925,0.12818574403894561,ensemble_mean_raw_train_cal,2021-10-18
93,0.07993450445655081,0.021259785862639546,0.023106817901134488,0.0075736395083367825,0.027372292708605524,0.4838709677419355,0.16293688125758118,ensemble_mean_raw_train_cal,2021-10-19
93,0.028710075283808756,0.022668974060798062,0.023339039646089077,0.008733731636311859,0.02787048484897241,0.6021505376344086,0.10662443346319438,ensemble_mean_raw_train_cal,2021-10-20
93,-0.049375208477698385,0.025530477124266326,0.024329216964542863,0.00943779805675149,0.03218535813502967,0.46236559139784944,0.1374651947058939,ensemble_mean_raw_train_cal,2021-10-21
93,-0.0009420381214457763,0.026409728312864898,0.026384872756898402,0.01115489611402154,0.030509664397686716,0.46236559139784944,0.17220966509405522,ensemble_mean_raw_train_cal,2021-10-22
93,-0.07729951667412593,0.02509112316183746,0.02329075876623392,0.00937300082296133,0.03143624467775226,0.46236559139784944,0.1467189356309111,ensemble_mean_raw_train_cal,2021-10-25
93,0.031293621982908304,0.034924043547653126,0.03605224899947643,0.013423930387943983,0.043000226319418286,0.6236559139784946,0.08884938912338065,ensemble_mean_raw_train_cal,2021-10-26
93,0.11852262640735223,0.030378317553549996,0.03446295782923699,0.01037292368710041,0.04001078773289917,0.6989247311827957,0.145783537579052,ensemble_mean_raw_train_cal,2021-10-27
93,-0.04892287710851995,0.02459809216670692,0.023450811021029947,0.01063250401057303,0.02793117631226778,0.4946236559139785,0.2709548010554017,ensemble_mean_raw_train_cal,2021-10-28
93,0.040804718126379314,0.0375600531231612,0.03915787935256957,0.015120239229872823,0.044879627786576747,0.5268817204301075,0.1298861113890871,ensemble_mean_raw_train_cal,2021-10-29
93,0.016875253324786343,0.03645768243513885,0.03708347547799349,0.010955751524306834,0.051003861821664026,0.5161290322580645,0.06921342252375472,ensemble_mean_raw_train_cal,2021-11-01
